web-scraper-order,web-scraper-start-url,Listing,Price,Shipping,Total sold,Revenue,Bids,Date
"1700764163-3782","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Space Grau (Ohne Simlock) sehr guter ZustandApple iPhone X - 256GB - Space Grau (Ohne Simlock) sehr guter Zustand","$232.40Auction","$5.940% Free shipping","1","$232.40","34","Nov 6, 2022"
"1700764163-3783","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Space Grau (Ohne Simlock) ""sehr guter Zustand""Apple iPhone X - 256GB - Space Grau (Ohne Simlock) ""sehr guter Zustand""","$221.66Auction","$6.930% Free shipping","1","$221.66","39","Nov 6, 2022"
"1700764163-3784","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Space Grau (Ohne Simlock) A1901 (GSM)Apple iPhone X - 256GB - Space Grau (Ohne Simlock) A1901 (GSM)","$275.17Auction","$7.250% Free shipping","1","$275.17","56","Dec 7, 2022"
"1700764163-3785","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageiPhone X 256gb Silber , sehr guter ZustandiPhone X 256gb Silber , sehr guter Zustand","$187.32Fixed price","$5.100% Free shipping","1","$187.32","–","Nov 27, 2022"
"1700764163-3786","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple  iPhone X 256 GB - Silver in OVP Apple  iPhone X 256 GB - Silver in OVP","$178.88Auction","$5.850% Free shipping","1","$178.88","1","Dec 15, 2022"
"1700764163-3787","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Space Grau (Ohne Simlock) A1901 (GSM)Apple iPhone X - 256GB - Space Grau (Ohne Simlock) A1901 (GSM)","$287.09Fixed price","$7.460% Free shipping","1","$287.09","–","Jan 2, 2023"
"1700764163-3788","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Space Gray(Ohne Simlock) sehr guter ZustandApple iPhone X - 256GB - Space Gray(Ohne Simlock) sehr guter Zustand","$195.09Auction","$5.820% Free shipping","1","$195.09","46","Jan 8, 2023"
"1700764163-3789","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X 256 GB weiß Silber MQAG2ZD/AApple iPhone X 256 GB weiß Silber MQAG2ZD/A","$212.07Fixed price","$6.260% Free shipping","1","$212.07","–","Jan 5, 2023"
"1700764163-3790","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple  iPhone X 256GB- Silver in OVP/ Gute ZustandApple  iPhone X 256GB- Silver in OVP/ Gute Zustand","$201.43Auction","$5.360% Free shipping","1","$201.43","2","Jan 15, 2023"
"1700764163-3791","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X 256GB silberApple iPhone X 256GB silber","$291.99Fixed price","$0.00100% Free shipping","1","$291.99","–","Feb 26, 2023"
"1700764163-3792","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X (10) 256 GB weissApple iPhone X (10) 256 GB weiss","$216.03Auction","$5.930% Free shipping","1","$216.03","14","Jan 18, 2023"
"1700764163-3793","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X, 256 GB, Weiß, Face-ID defekt. Ohne SIM-Lock.Apple iPhone X, 256 GB, Weiß, Face-ID defekt. Ohne SIM-Lock.","$170.08Auction","$5.990% Free shipping","1","$170.08","9","Jan 26, 2023"
"1700764163-3794","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256 GB - silber/weiss - ohne SIM Lock - Gebraucht - Top ZustandApple iPhone X - 256 GB - silber/weiss - ohne SIM Lock - Gebraucht - Top Zustand","$238.49Auction","$8.670% Free shipping","1","$238.49","1","Jan 29, 2023"
"1700764163-3795","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageiPhone XiPhone X","$217.81Auction","$7.460% Free shipping","1","$217.81","25","Feb 12, 2023"
"1700764163-3796","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageDAS Apple iPhone X - 256GB - Silber (Ohne Simlock), sehr guter ZustandDAS Apple iPhone X - 256GB - Silber (Ohne Simlock), sehr guter Zustand","$209.64Auction","$5.780% Free shipping","1","$209.64","1","Mar 16, 2023"
"1700764163-3797","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageIphone X 256 GB space grau gut erhaltenes Handy( Gebraucht)Iphone X 256 GB space grau gut erhaltenes Handy( Gebraucht)","$169.10Fixed price","$5.800% Free shipping","1","$169.10","–","Mar 10, 2023"
"1700764163-3798","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iphone X 256 GB SpaceGrey Top - voll FunktionsfähigApple iphone X 256 GB SpaceGrey Top - voll Funktionsfähig","$179.91Auction","$5.310% Free shipping","1","$179.91","10","Mar 19, 2023"
"1700764163-3799","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Space Grau (Ohne Simlock)Apple iPhone X - 256GB - Space Grau (Ohne Simlock)","$188.43Auction","$5.840% Free shipping","1","$188.43","48","Mar 19, 2023"
"1700764163-3800","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple IPhone X 256 GB ✔Silber  ✔SMARTPHONE ✔NEU & OVPApple IPhone X 256 GB ✔Silber  ✔SMARTPHONE ✔NEU & OVP","$488.22Fixed price","$0.00100% Free shipping","1","$488.22","–","Aug 20, 2023"
"1700764163-3801","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X 256GB silberApple iPhone X 256GB silber","$306.74Fixed price","$0.00100% Free shipping","1","$306.74","–","May 10, 2023"
"1700764163-3802","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Silber (Ohne Simlock)Apple iPhone X - 256GB - Silber (Ohne Simlock)","$196.49Auction","$5.400% Free shipping","1","$196.49","1","Apr 18, 2023"
"1700764163-3803","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X 256GB - OPTISCH WIE NEU - Spacegrau  mit SchutzglasApple iPhone X 256GB - OPTISCH WIE NEU - Spacegrau  mit Schutzglas","$287.98Fixed price","$0.00100% Free shipping","1","$287.98","–","May 27, 2023"
"1700764163-3804","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X S 256GB- Silber (Ohne Simlock)Apple iPhone X S 256GB- Silber (Ohne Simlock)","$209.76Auction","$5.460% Free shipping","1","$209.76","6","Apr 30, 2023"
"1700764163-3805","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageiPhone X, 256 GB in Silber ohne SimlokiPhone X, 256 GB in Silber ohne Simlok","$184.71Auction","$4.890% Free shipping","1","$184.71","1","May 16, 2023"
"1700764163-3806","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X 256GB - Ohne Vertrag - Ohne Simlock - 12 Megapixel - SmartphoneApple iPhone X 256GB - Ohne Vertrag - Ohne Simlock - 12 Megapixel - Smartphone","$203.78Fixed price","$6.420% Free shipping","1","$203.78","–","Jun 5, 2023"
"1700764163-3807","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X 256GB Silber Ohne Simlock Lightning Kabel Netzteil Kopfhörer OVP Apple iPhone X 256GB Silber Ohne Simlock Lightning Kabel Netzteil Kopfhörer OVP","$229.04Fixed price","$5.990% Free shipping","1","$229.04","–","Jul 4, 2023"
"1700764163-3808","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Space Grey (Ohne Simlock), top Zustand!Apple iPhone X - 256GB - Space Grey (Ohne Simlock), top Zustand!","$208.65Auction","$6.000% Free shipping","1","$208.65","27","Jun 20, 2023"
"1700764163-3809","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Space Gray (Ohne Simlock)Apple iPhone X - 256GB - Space Gray (Ohne Simlock)","$186.58Auction","$6.010% Free shipping","1","$186.58","9","Jul 9, 2023"
"1700764163-3810","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Silber (Ohne Simlock)Apple iPhone X - 256GB - Silber (Ohne Simlock)","$221.81Auction","$6.060% Free shipping","1","$221.81","8","Jul 30, 2023"
"1700764163-3811","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Space Grau (Ohne Simlock) mit viel ZubehörApple iPhone X - 256GB - Space Grau (Ohne Simlock) mit viel Zubehör","$222.66Auction","$6.050% Free shipping","1","$222.66","15","Aug 6, 2023"
"1700764163-3812","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB -  (Ohne Simlock)Apple iPhone X - 256GB -  (Ohne Simlock)","$179.37Auction","$5.930% Free shipping","1","$179.37","21","Aug 29, 2023"
"1700764163-3813","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Space Gray(Ohne Simlock)Apple iPhone X - 256GB - Space Gray(Ohne Simlock)","$204.64Auction","$5.910% Free shipping","1","$204.64","17","Aug 27, 2023"
"1700764163-3814","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Silber (Ohne Simlock)Apple iPhone X - 256GB - Silber (Ohne Simlock)","$215.29Auction","$5.880% Free shipping","1","$215.29","1","Sep 8, 2023"
"1700764163-3815","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Black - Superzustand - Versandkostenfrei!Apple iPhone X - 256GB - Black - Superzustand - Versandkostenfrei!","$199.29Auction","$0.00100% Free shipping","1","$199.29","19","Sep 24, 2023"
"1700764163-3816","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Silber (Ohne Simlock)Apple iPhone X - 256GB - Silber (Ohne Simlock)","$190.24Auction","$5.780% Free shipping","1","$190.24","31","Oct 8, 2023"
"1700764163-3817","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Weiß  (Ohne Simlock)Apple iPhone X - 256GB - Weiß  (Ohne Simlock)","$199.03Fixed price","$5.780% Free shipping","1","$199.03","–","Oct 6, 2023"
"1700764163-3818","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Silber (Ohne Simlock)Apple iPhone X - 256GB - Silber (Ohne Simlock)","$253.68Fixed price","$5.980% Free shipping","1","$253.68","–","Nov 18, 2023"
"1700764163-3819","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+X&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone X - 256GB - Silber (Ohne Simlock) Wie NeuApple iPhone X - 256GB - Silber (Ohne Simlock) Wie Neu","$216.01Fixed price","$5.810% Free shipping","1","$216.01","–","Oct 22, 2023"
