web-scraper-order,web-scraper-start-url,Listing,Price,Shipping,Total sold,Revenue,Bids,Date
"1700761071-4569","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro ++ 256GB ++ Silber/Weiss ++Apple iPhone 13 Pro ++ 256GB ++ Silber/Weiss ++","$945.02Auction","$0.00100% Free shipping","1","$945.02","43","Apr 30, 2023"
"1700761071-4570","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Silber (Ohne Simlock)...Apple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Silber (Ohne Simlock)...","$834.89Auction","$6.030% Free shipping","1","$834.89","26","Apr 26, 2023"
"1700761071-4571","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro ++ 256GB ++ Blau ++Apple iPhone 13 Pro ++ 256GB ++ Blau ++","$787.53Auction","$0.00100% Free shipping","1","$787.53","51","May 14, 2023"
"1700761071-4572","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 256GB - Graphit (Ohne Simlock) A2638 (GSM)Apple iPhone 13 Pro - 256GB - Graphit (Ohne Simlock) A2638 (GSM)","$823.31Fixed price","$6.030% Free shipping","1","$823.31","–","Apr 26, 2023"
"1700761071-4573","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro 256 GB grau Smartphone Handy Gut refurbishedApple iPhone 13 Pro 256 GB grau Smartphone Handy Gut refurbished","$919.03Fixed price","$0.00100% Free shipping","1","$919.03","–","Jul 19, 2023"
"1700761071-4574","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Silber (Ohne Simlock)...Apple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Silber (Ohne Simlock)...","$825.50Auction","$5.960% Free shipping","1","$825.50","30","May 14, 2023"
"1700761071-4575","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageIPhone 13 Pro | 256GB | Sierrablau | Simlocked - Beschreibung lesenIPhone 13 Pro | 256GB | Sierrablau | Simlocked - Beschreibung lesen","$527.92Auction","$0.00100% Free shipping","1","$527.92","29","May 15, 2023"
"1700761071-4576","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 256GB - Alpingrün (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro - 256GB - Alpingrün (Ohne Simlock) (Dual-SIM)","$814.69Fixed price","$0.00100% Free shipping","1","$814.69","–","May 14, 2023"
"1700761071-4577","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro 256GB - Black  (Ohne Simlock) Neuwertiger ZustandApple iPhone 13 Pro 256GB - Black  (Ohne Simlock) Neuwertiger Zustand","$852.17Auction","$5.920% Free shipping","1","$852.17","3","May 21, 2023"
"1700761071-4578","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro 256 GB gold Smartphone Handy Sehr gut refurbishedApple iPhone 13 Pro 256 GB gold Smartphone Handy Sehr gut refurbished","$950.65Fixed price","$0.00100% Free shipping","1","$950.65","–","May 29, 2023"
"1700761071-4579","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro 256 GB Graphit NEU & OVP UngeöffnetApple iPhone 13 Pro 256 GB Graphit NEU & OVP Ungeöffnet","$1,193.98Fixed price","$0.00100% Free shipping","1","$1,193.98","–","Jun 15, 2023"
"1700761071-4580","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 256GB - Silber (Ohne Simlock)Apple iPhone 13 Pro - 256GB - Silber (Ohne Simlock)","$789.48Auction","$6.460% Free shipping","1","$789.48","34","Jun 9, 2023"
"1700761071-4581","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro 256 GB grau Smartphone Handy Hervorragend refurbishedApple iPhone 13 Pro 256 GB grau Smartphone Handy Hervorragend refurbished","$974.87Fixed price","$0.00100% Free shipping","1","$974.87","–","Jun 7, 2023"
"1700761071-4582","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Sierrablau(Ohne Simlock)...Apple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Sierrablau(Ohne Simlock)...","$740.06Auction","$5.890% Free shipping","1","$740.06","1","Jun 5, 2023"
"1700761071-4583","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 256GB - Alpingrün (Ohne Simlock) (Dual-SIM) neuwertigApple iPhone 13 Pro - 256GB - Alpingrün (Ohne Simlock) (Dual-SIM) neuwertig","$832.51Auction","$5.970% Free shipping","1","$832.51","17","Jun 25, 2023"
"1700761071-4584","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 256GB - Silber (Ohne Simlock) A2638 (GSM)Apple iPhone 13 Pro - 256GB - Silber (Ohne Simlock) A2638 (GSM)","$850.36Fixed price","$0.00100% Free shipping","1","$850.36","–","Jun 21, 2023"
"1700761071-4585","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Sierrablau (Ohne Simlock)...Apple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Sierrablau (Ohne Simlock)...","$761.11Auction","$5.980% Free shipping","1","$761.11","1","Jun 30, 2023"
"1700761071-4586","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Silber (Ohne Simlock)...Apple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Silber (Ohne Simlock)...","$839.07Auction","$6.100% Free shipping","1","$839.07","41","Jul 23, 2023"
"1700761071-4587","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro 256 GB Sierrablau (Ohne Simlock) GebrauchtApple iPhone 13 Pro 256 GB Sierrablau (Ohne Simlock) Gebraucht","$837.40Fixed price","$0.00100% Free shipping","1","$837.40","–","Aug 11, 2023"
"1700761071-4588","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 256GB - Graphit (Ohne Simlock) A2638 (GSM)Apple iPhone 13 Pro - 256GB - Graphit (Ohne Simlock) A2638 (GSM)","$757.88Fixed price","$6.070% Free shipping","1","$757.88","–","Jul 27, 2023"
"1700761071-4589","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Silber (Ohne Simlock)...Apple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Silber (Ohne Simlock)...","$695.10Auction","$6.010% Free shipping","1","$695.10","28","Aug 9, 2023"
"1700761071-4590","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro, 256GB, top Zustand mit ZubehörpaketApple iPhone 13 Pro, 256GB, top Zustand mit Zubehörpaket","$845.73Auction","$6.030% Free shipping","1","$845.73","23","Aug 10, 2023"
"1700761071-4591","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro 256GB Graphit Space Grau A2638 TOP Neuwertig Ohne SimlockApple iPhone 13 Pro 256GB Graphit Space Grau A2638 TOP Neuwertig Ohne Simlock","$812.57Fixed price","$5.400% Free shipping","1","$812.57","–","Aug 17, 2023"
"1700761071-4592","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 256GB - Graphit (Ohne Simlock) A2638 (GSM)Apple iPhone 13 Pro - 256GB - Graphit (Ohne Simlock) A2638 (GSM)","$707.19Auction","$5.350% Free shipping","1","$707.19","37","Sep 10, 2023"
"1700761071-4593","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Sierra Blau(Ohne Simlock)...Apple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Sierra Blau(Ohne Simlock)...","$660.88Auction","$5.900% Free shipping","1","$660.88","27","Sep 12, 2023"
"1700761071-4594","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Silber (Ohne Simlock)...Apple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Silber (Ohne Simlock)...","$810.01Auction","$5.850% Free shipping","1","$810.01","30","Sep 24, 2023"
"1700761071-4595","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageAPPLE iPHONE 13 PRO 256 GB | SIERRABLAU | BLAU | AUS GARANTIE TAUSCH | NEUAPPLE iPHONE 13 PRO 256 GB | SIERRABLAU | BLAU | AUS GARANTIE TAUSCH | NEU","$895.27Fixed price","$10.550% Free shipping","1","$895.27","–","Sep 23, 2023"
"1700761071-4596","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro  256GB - gold Kapazität 100 % (Ohne Simlock)  Apple iPhone 13 Pro  256GB - gold Kapazität 100 % (Ohne Simlock)","$709.36Auction","$5.810% Free shipping","1","$709.36","15","Sep 29, 2023"
"1700761071-4597","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB Sierra Top Zustand Smartphone HanApple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB Sierra Top Zustand Smartphone Han","$692.77Fixed price","$5.850% Free shipping","1","$692.77","–","Sep 24, 2023"
"1700761071-4598","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 256GB - Alpingrün (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro - 256GB - Alpingrün (Ohne Simlock) (Dual-SIM)","$655.47Fixed price","$5.850% Free shipping","1","$655.47","–","Sep 24, 2023"
"1700761071-4599","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 256GB - GOLD, APPLE CARE+ OTTERBOX-Sehr gutApple iPhone 13 Pro - 256GB - GOLD, APPLE CARE+ OTTERBOX-Sehr gut","$747.48Auction","$0.00100% Free shipping","1","$747.48","11","Sep 30, 2023"
"1700761071-4600","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro (A2638) | 256 GB | Sierrablau | Ohne Simlock | Dual-SIMApple iPhone 13 Pro (A2638) | 256 GB | Sierrablau | Ohne Simlock | Dual-SIM","$645.50Auction","$5.800% Free shipping","1","$645.50","14","Sep 29, 2023"
"1700761071-4601","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 256GB - Graphit (Ohne Simlock) A2638 (GSM) Graphite Top 👍Apple iPhone 13 Pro - 256GB - Graphit (Ohne Simlock) A2638 (GSM) Graphite Top 👍","$698.78Auction","$5.810% Free shipping","1","$698.78","16","Oct 1, 2023"
"1700761071-4602","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro - 256GB - Alpingrün (Ohne Simlock) (Dual-SIM)Apple iPhone 13 Pro - 256GB - Alpingrün (Ohne Simlock) (Dual-SIM)","$734.79Auction","$5.760% Free shipping","1","$734.79","1","Oct 3, 2023"
"1700761071-4603","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13+Pro&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Silber (Ohne Simlock)...Apple iPhone 13 Pro A2638 (CDMA + GSM) - 256GB - Silber (Ohne Simlock)...","$700.28Auction","$7.360% Free shipping","1","$700.28","59","Oct 8, 2023"
